architecture,avg_TDP,avg_cold_start,avg_compute,avg_cpu_cores_logical,avg_cpu_cores_physical,avg_ebpf_cpu_cycles,avg_ebpf_energy_cores,avg_ebpf_energy_from_cycles,avg_ebpf_energy_pkg,avg_ebpf_energy_total,avg_execution,avg_perf_energy_cores,avg_perf_energy_pkg,avg_perf_energy_total,avg_psutil_cpu_percent,avg_psutil_memory_percent,avg_rapl,avg_rapl_energy_cores,avg_rapl_energy_pkg,avg_rapl_energy_total,avg_read,avg_tdp,avg_time_consumption,avg_worker_time_execution,avg_write,aws_cpu,aws_cpu_type,backend,cost_aws_moneywise,cost_per_second,cpu,cpu_architecture,cpu_name,ebpf_available,ebpf_source,example,filename,max_TDP,max_cold_start,max_compute,max_cpu_cores_logical,max_cpu_cores_physical,max_ebpf_cpu_cycles,max_ebpf_energy_cores,max_ebpf_energy_from_cycles,max_ebpf_energy_pkg,max_ebpf_energy_total,max_execution,max_perf_energy_cores,max_perf_energy_pkg,max_perf_energy_total,max_psutil_cpu_percent,max_psutil_memory_percent,max_rapl,max_rapl_energy_cores,max_rapl_energy_pkg,max_rapl_energy_total,max_read,max_tdp,max_time_consumption,max_worker_time_execution,max_write,measurement_energy,memory,min_TDP,min_cold_start,min_compute,min_cpu_cores_logical,min_cpu_cores_physical,min_ebpf_cpu_cycles,min_ebpf_energy_cores,min_ebpf_energy_from_cycles,min_ebpf_energy_pkg,min_ebpf_energy_total,min_execution,min_perf_energy_cores,min_perf_energy_pkg,min_perf_energy_total,min_psutil_cpu_percent,min_psutil_memory_percent,min_rapl,min_rapl_energy_cores,min_rapl_energy_pkg,min_rapl_energy_total,min_read,min_tdp,min_time_consumption,min_worker_time_execution,min_write,perf_available,perf_source,processor_tdp_watts,processor_type,rapl_available,rapl_source,stage,total_TDP,total_cold_start,total_compute,total_cpu_cores_logical,total_cpu_cores_physical,total_ebpf_cpu_cycles,total_ebpf_energy_cores,total_ebpf_energy_from_cycles,total_ebpf_energy_pkg,total_ebpf_energy_total,total_execution,total_executions,total_perf_energy_cores,total_perf_energy_pkg,total_perf_energy_total,total_psutil_cpu_percent,total_psutil_memory_percent,total_rapl,total_rapl_energy_cores,total_rapl_energy_pkg,total_rapl_energy_total,total_read,total_tdp,total_time_consumption,total_worker_time_execution,total_write,workers
x86,0,0.31774130734530365,5.74372031471946e-06,8.0,4.0,0,0.0,0,0.0,0,0.00043507055802778763,9.91090909090909,0,0,65.71818181818182,0,32.10392736363636,0,0,0,0.0003279555927623402,369.0838883268833,3.237866032727273,3.2378660332072866,0.00010137124495072798,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,2.2979476235129616e-06,0.005281781497534001,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage3_local_1024_x86_analysis.json,0,0.5095670223236084,8.821487426757812e-06,8,4,0,0.0,0,0.0,0,0.0003279555927623402,14.62,0,0,100.0,0,48.03009,0,0,0,0.0005102157592773438,438.93119161725036,3.34790039,3.347900390625,0.0001480579376220703,"perf, rapl, null, psutil",1024,0,0.21917009353637695,3.814697265625e-06,8,4,0,0.0,0,0.0,0,5.74372031471946e-06,6.97,0,0,56.6,0,23.525515,0,0,0,0.0002460479736328125,282.1365059924126,2.33276701,2.3327670097351074,7.724761962890625e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage3,0,7.625791376287287,0.00013784928755326703,192.0,96.0,0,0.0,0,0.0,0,0.010441693392666903,11,237.86181818181817,0,0,1577.2363636363636,0,770.4942567272726,0,0,0,0.007870934226296165,8858.013319845199,77.70878478545455,77.70878479697488,0.0024329098788174715,24
x86,0,0.26850607178427954,5.050138993696733e-06,8.0,4.0,0,0.0,0,0.0,0,0.0004262707450173118,7.819999999999999,0,0,60.63636363636363,0,25.670133999999997,0,0,0,0.00032117150046608663,360.69085423350333,3.2282678009090913,3.228267799724232,0.0001000491055575284,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,2.3572028766978873e-06,0.005529825596176336,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage3_local_1024_x86_analysis.json,0,0.37348055839538574,6.67572021484375e-06,8,4,0,0.0,0,0.0,0,0.00032117150046608663,9.09,0,0,69.2,0,28.599414,0,0,0,0.00039315223693847656,385.0975091648102,3.34187269,3.3418726921081543,0.0001442432403564453,"perf, rapl, null, psutil",1024,0,0.22435832023620605,4.291534423828125e-06,8,4,0,0.0,0,0.0,0,5.050138993696733e-06,6.96,0,0,55.8,0,23.893004,0,0,0,0.000293731689453125,264.56405689716337,2.3345089,2.3345088958740234,8.940696716308594e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage3,0,7.518170009959827,0.00014140389182350853,224.0,112.0,0,0.0,0,0.0,0,0.01193558086048473,11,218.95999999999998,0,0,1697.8181818181818,0,718.763752,0,0,0,0.008992802013050426,10099.343918538094,90.39149842545456,90.39149839227849,0.0028013749556107955,28
arm,0,9.137009898278713,68.935010501345,2.0,0.0,0,0.0,0,0.0,0,71.1565624409858,0.0,0,0,0.9453125,0,0.0,0,0,0,1.3143170938160063,1030.2027770082072,76.44999642046875,76.53329525794572,0.9072348458247818,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,1.8391860801758846,0.025847033879710348,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,205.68499994277954,94.05880081514724,2,0,0,0.0,0,0.0,0,68.935010501345,0.0,0,0,7.8,0,0.0,0,0,0,2.65472969916333,1410.4478215079225,103.81130096,103.73656861486694,1.580000877380371,"null, null, null, psutil",512,0,1.9663554787360904,44.46949854163567,2,0,0,0.0,0,0.0,0,0.9072348458247818,0.0,0,0,0.0,0,0.0,0,0,0,0.8929841035224385,686.2750012139463,51.41914593,51.53244978090903,0.6195235703228259,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,36.54803959311485,275.74004200538,8.0,0.0,0,0.0,0,0.0,0,284.6262497639432,16,0.0,0,0,3.78125,0,0.0,0,0,0,5.257268375264025,4120.811108032829,305.799985681875,306.1331810317829,3.628939383299127,4
arm,0,2.712949099456685,92.44330990816647,2.0,0.0,0,0.0,0,0.0,0,94.90655393291613,0.0,0,0,0.6537499999999999,0,0.0,0,0,0,1.3544007287403315,1359.8657442818264,100.384223486625,100.31668531964078,1.1088432960093226,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,3.0829843854373515,0.03248442028162283,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,4.372691631317139,99.87238103173236,2,0,0,0.0,0,0.0,0,92.44330990816647,0.0,0,0,3.6,0,0.0,0,0,0,3.08693482239609,1443.814639234543,107.77915028,106.0006685256958,1.4850451946258545,"null, null, null, psutil",512,0,1.9322497635655482,89.05170819,2,0,0,0.0,0,0.0,0,1.1088432960093226,0.0,0,0,0.0,0,0.0,0,0,0,0.8992775980370871,1300.3358280223752,95.77937032,96.67141593142907,0.8258535027366087,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,13.564745497283425,462.2165495408324,10.0,0.0,0,0.0,0,0.0,0,474.53276966458066,16,0.0,0,0,3.26875,0,0.0,0,0,0,6.772003643701657,6799.328721409132,501.921117433125,501.5834265982039,5.544216480046613,5
arm,0,2.4180332184712086,92.4109758365981,2.0,0.0,0,0.0,0,0.0,0,94.89348383016394,0.0,0,0,0.8885416666666667,0,0.0,0,0,0,1.4006988964861986,1353.3601319647353,100.56707462614582,100.30624640873282,1.0818090970796452,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,3.6982872529806556,0.03897303696426282,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,4.528085470199585,99.9950534070561,2,0,0,0.0,0,0.0,0,92.4109758365981,0.0,0,0,2.0,0,0.0,0,0,0,3.7319841889179814,1466.419639071359,110.92868791,108.37073945999146,1.4880078947633808,"null, null, null, psutil",512,0,2.004805564880371,87.2928917590322,2,0,0,0.0,0,0.0,0,1.0818090970796452,0.0,0,0,0.0,0,0.0,0,0,0,0.8801771539922909,1287.4484737952062,94.15296652,93.57623422181342,0.7622650605881297,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,14.508199310827251,554.4658550195886,12.0,0.0,0,0.0,0,0.0,0,569.3609029809836,16,0.0,0,0,5.33125,0,0.0,0,0,0,8.404193378917192,8120.160791788412,603.402447756875,601.8374784523969,6.490854582477871,6
arm,0,52.11982409240875,91.44922753230522,2.0,0.0,0,0.0,0,0.0,0,93.89183406483082,0.0,0,0,0.8071428571428572,0,0.0,0,0,0,1.4263324154546386,1339.9706153490085,99.33637896491072,99.2135804120014,1.0162741170709686,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,4.26976443348333,0.04547535444387129,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,205.3801894080909,96.67660808563232,2,0,0,0.0,0,0.0,0,91.44922753230522,0.0,0,0,3.6,0,0.0,0,0,0,3.9852609634399414,1420.008135274071,105.45125173,104.28744014776093,1.4204764366149902,"null, null, null, psutil",512,0,1.9448094367980957,87.18358464436875,2,0,0,0.0,0,0.0,0,1.0162741170709686,0.0,0,0,0.0,0,0.0,0,0,0,0.869126375329685,1248.7265486711844,94.73835944,94.48993669159573,0.7734924408541073,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,364.83876864686124,640.1445927261365,14.0,0.0,0,0.0,0,0.0,0,657.2428384538157,16,0.0,0,0,5.65,0,0.0,0,0,0,9.98432690818247,9379.79430744306,695.354652754375,694.4950628840098,7.11391881949678,7
arm,0,21.047895187064576,91.82554010154777,2.0,0.0,0,0.0,0,0.0,0,94.4187851112895,0.0,0,0,0.6125,0,0.0,0,0,0,1.5229289012998237,1343.572123869274,99.94303146148438,99.92033893200646,1.0703161084419077,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,4.899810819818589,0.051894448906997494,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,206.0604825919176,100.84267912350356,2,0,0,0.0,0,0.0,0,91.82554010154777,0.0,0,0,3.7,0,0.0,0,0,0,4.51003089382668,1423.1750394845812,110.66109442,109.22238625348784,1.4492110425827907,"null, null, null, psutil",512,0,1.989972377134001,86.72099987980675,2,0,0,0.0,0,0.0,0,1.0703161084419077,0.0,0,0,0.0,0,0.0,0,0,0,0.9313246921549638,1273.8558509039767,94.0665839,95.268322927046,0.7823427167452722,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,168.3831614965166,734.6043208123822,16.0,0.0,0,0.0,0,0.0,0,755.350280890316,16,0.0,0,0,4.9,0,0.0,0,0,0,12.18343121039859,10748.576990954192,799.544251691875,799.3627114560517,8.562528867535262,8
arm,0,13.863650568774764,91.09861209136523,2.0,0.0,0,0.0,0,0.0,0,93.58012826041274,0.0,0,0,0.6191358024691358,0,0.0,0,0,0,1.4589971955852503,1340.7794687650996,99.18526146030864,98.80871283026299,1.0225189734622513,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,5.468649683844655,0.05843815119195622,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,204.75113439559937,99.09605365655561,2,0,0,0.0,0,0.0,0,91.09861209136523,0.0,0,0,7.4,0,0.0,0,0,0,4.771823315617491,1426.998907236042,104.94245516,103.97153306007385,1.4394683837890625,"null, null, null, psutil",512,0,1.9930534362792969,84.84265010506154,2,0,0,0.0,0,0.0,0,1.0225189734622513,0.0,0,0,0.0,0,0.0,0,0,0,0.8637349408608554,1273.859726622769,93.83982564,94.87845340160435,0.780882595695745,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,124.77285511897287,819.887508822287,18.0,0.0,0,0.0,0,0.0,0,842.2211543437146,18,0.0,0,0,5.572222222222222,0,0.0,0,0,0,13.130974760267254,12067.015218885897,892.6673531427778,889.2784154723669,9.202670761160261,9
arm,0,21.296508568100442,92.0771535578406,2.0,0.0,0,0.0,0,0.0,0,94.75626125221994,0.0,0,0,0.6331249999999999,0,0.0,0,0,0,1.6214365434522233,1353.3211610922287,100.1775045925625,100.17362899808103,1.0576711509271148,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,6.141546142307968,0.06481414590599505,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,200.7760043029095,99.07515686694468,2,0,0,0.0,0,0.0,0,92.0771535578406,0.0,0,0,7.4,0,0.0,0,0,0,5.462576174877636,1493.75196689446,108.48515772,107.35650053392155,1.6102553603094072,"null, null, null, psutil",512,0,1.952870804575898,87.9104617205935,2,0,0,0.0,0,0.0,0,1.0576711509271148,0.0,0,0,0.0,0,0.0,0,0,0,0.8890400005039102,1278.5296579189546,94.65630839,95.50473423506716,0.7606922206371216,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,212.96508568100444,920.771535578406,20.0,0.0,0,0.0,0,0.0,0,947.5626125221994,16,0.0,0,0,6.331249999999999,0,0.0,0,0,0,16.214365434522232,13533.211610922288,1001.775045925625,1001.7362899808103,10.57671150927115,10
arm,0,4.913934194147929,92.39168540014316,2.0,0.0,0,0.0,0,0.0,0,95.14765613829739,0.0,0,0,0.42962962962962964,0,0.0,0,0,0,1.656577513215802,1348.2564991120735,101.01992562189815,100.77076581366411,1.099393224938424,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,7.395030499427458,0.07772162551937968,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,175.92282152175903,101.43733406066895,2,0,0,0.0,0,0.0,0,92.39168540014316,0.0,0,0,7.7,0,0.0,0,0,0,5.963768197272435,1519.9892996453111,110.43986888,111.52028434750781,1.562627113248134,"null, null, null, psutil",512,0,1.9338337738786961,87.207509251735,2,0,0,0.0,0,0.0,0,1.099393224938424,0.0,0,0,0.0,0,0.0,0,0,0,0.8801669852170614,1245.1179211152685,94.75032888,94.6342782257816,0.7959782942522969,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,58.96721032977515,1108.700224801718,24.0,0.0,0,0.0,0,0.0,0,1141.7718736595687,18,0.0,0,0,5.155555555555556,0,0.0,0,0,0,19.878930158589625,16179.077989344882,1212.2391074627778,1209.2491897639693,13.192718699261087,12
arm,0,3.0965896236784616,92.03380763636211,2.0,0.0,0,0.0,0,0.0,0,94.2242779020641,0.0,0,0,0.7171875,0,0.0,0,0,0,1.13875775052536,1344.0893297606576,99.746472411875,99.91517108909859,1.0517125151766265,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,9.821847950952565,0.10423903657994926,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,4.860853912316305,101.16060475212839,2,0,0,0.0,0,0.0,0,92.03380763636211,0.0,0,0,9.2,0,0.0,0,0,0,1.3716156486613085,1461.4605774638515,110.32110247,110.19365890209282,1.5953968893344355,"null, null, null, psutil",512,0,2.0262529850006104,86.08979164226193,2,0,0,0.0,0,0.0,0,1.0517125151766265,0.0,0,0,0.0,0,0.0,0,0,0,0.8710707698644848,1250.3788246207628,91.97561057,94.0361692028726,0.7734233536138196,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,49.545433978855385,1472.5409221817938,32.0,0.0,0,0.0,0,0.0,0,1507.5884464330256,16,0.0,0,0,11.475,0,0.0,0,0,0,18.22012400840576,21505.429276170522,1595.94355859,1598.6427374255775,16.827400242826023,16
arm,0,14.459939263707328,92.73409325815673,2.0,0.0,0,0.0,0,0.0,0,94.80689107991074,0.0,0,0,0.624,0,0.0,0,0,0,1.0413840066637934,1354.2678364772228,100.32817215290001,100.28994295886041,1.0314138150902188,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,12.370728040638108,0.1304834268873038,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,202.9236822128296,103.8123981603899,2,0,0,0.0,0,0.0,0,92.73409325815673,0.0,0,0,3.7,0,0.0,0,0,0,1.436671971434961,1523.0659200292862,111.06585439,109.64666652679443,1.647851522803782,"null, null, null, psutil",512,0,2.034166097640991,87.05659627914429,2,0,0,0.0,0,0.0,0,1.0314138150902188,0.0,0,0,0.0,0,0.0,0,0,0,0.870990673448176,1237.4813772976531,94.16353989,92.9526816037577,0.7632389435044773,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,289.1987852741466,1854.6818651631347,40.0,0.0,0,0.0,0,0.0,0,1896.137821598215,20,0.0,0,0,12.48,0,0.0,0,0,0,20.82768013327587,27085.356729544455,2006.5634430580003,2005.7988591772082,20.628276301804377,20
arm,0,2.554748085670711,91.47921886127317,2.0,0.0,0,0.0,0,0.0,0,94.01230268752086,0.0,0,0,0.7328125,0,0.0,0,0,0,1.222933284533328,1336.2219831279726,99.0867704271875,99.16064286533604,1.3101505417143648,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,14.643993355312606,0.15576677665248212,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,2.793688493794105,100.53413185522152,2,0,0,0.0,0,0.0,0,91.47921886127317,0.0,0,0,3.8,0,0.0,0,0,0,1.4171700477600098,1454.99630714491,106.75050507,106.79273888218985,2.9011776447296143,"null, null, null, psutil",512,0,1.884492205112777,85.06714186847597,2,0,0,0.0,0,0.0,0,1.222933284533328,0.0,0,0,0.0,0,0.0,0,0,0,0.9146181440832629,1245.993627325554,93.3674592,93.63133464599177,0.7438061237335205,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,61.31395405609706,2195.501252670556,48.0,0.0,0,0.0,0,0.0,0,2256.2952645005007,16,0.0,0,0,17.5875,0,0.0,0,0,0,29.350398828799875,32069.327595071343,2378.0824902525,2379.855428768065,31.443613001144755,24
arm,0,4.089764837833985,91.95458778776738,2.0,0.0,0,0.0,0,0.0,0,94.0390923765493,0.0,0,0,0.17008928571428572,0,0.0,0,0,0,1.1343052506385558,1344.8345195906,100.32389742524553,100.23942596730295,0.9501993381433635,,type:lambda-function|arch:aarch64|lambda:True|mem:512,aws,17.173438815243433,0.1826202101832068,4,aarch64,aarch64,False,,ml,ml_stage1_aws_512Mb_arm_analysis.json,0,4.875392198562622,106.7978835105896,2,0,0,0.0,0,0.0,0,91.95458778776738,0.0,0,0,4.1,0,0.0,0,0,0,1.6361342675496402,1572.6387161755363,116.68937657,115.0716764557023,5.552129030227661,"null, null, null, psutil",512,0,1.9431040287017822,86.44024562835693,2,0,0,0.0,0,0.0,0,0.9501993381433635,0.0,0,0,0.0,0,0.0,0,0,0,0.9173748376734647,1237.5990266896267,93.79046965,93.58282969286923,0.7252383232116699,False,,100,type:lambda-function|arch:aarch64|lambda:True|mem:512,False,,stage1,0,114.51341545935158,2574.7284580574865,56.0,0.0,0,0.0,0,0.0,0,2633.0945865433805,16,0.0,0,0,4.7625,0,0.0,0,0,0,31.760547017879563,37655.3665485368,2809.069127906875,2806.7039270844825,26.60558146801418,28
x86,0,0.2874611724506725,5.223534323952415e-06,8.0,4.0,0,0.0,0,0.0,0,0.0004566149278120562,8.807272727272727,0,0,58.690909090909095,0,29.085219181818182,0,0,0,0.0003418705680153587,316.74557047843933,3.15851814,3.158518140966242,0.00010952082547274503,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,1.7415263436057354e-07,0.00038139934494707366,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.42163872718811035,6.9141387939453125e-06,8,4,0,0.0,0,0.0,0,0.0003418705680153587,15.13,0,0,94.0,0,47.979856,0,0,0,0.00040912628173828125,379.87058859884735,3.36441922,3.3644192218780518,0.00016498565673828125,"perf, rapl, null, psutil",512,0,0.21758532524108887,3.814697265625e-06,8,4,0,0.0,0,0.0,0,5.223534323952415e-06,6.34,0,0,45.5,0,20.971869,0,0,0,0.00024175643920898438,236.41651912629604,2.35037231,2.350372314453125,7.581710815429688e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,1.14984468980269,2.089413729580966e-05,32.0,16.0,0,0.0,0,0.0,0,0.0018264597112482247,11,35.22909090909091,0,0,234.76363636363638,0,116.34087672727273,0,0,0,0.0013674822720614347,1266.9822819137573,12.63407256,12.634072563864969,0.0004380833018909801,4
x86,0,0.26304318688132544,5.570324984463778e-06,8.0,4.0,0,0.0,0,0.0,0,0.00046712701970880676,8.025454545454545,0,0,59.60909090909092,0,27.105864909090908,0,0,0,0.0003503019159490412,323.7005120873451,3.165171210909091,3.1651712114160713,0.00011125477877530184,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,2.3214329372752795e-07,0.0004969596789161099,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.37850379943847656,6.67572021484375e-06,8,4,0,0.0,0,0.0,0,0.0003503019159490412,12.29,0,0,92.0,0,40.893754,0,0,0,0.0004267692565917969,357.0310345083475,3.36488128,3.3648812770843506,0.00014543533325195312,"perf, rapl, null, psutil",512,0,0.2072277069091797,4.291534423828125e-06,8,4,0,0.0,0,0.0,0,5.570324984463778e-06,6.06,0,0,48.1,0,20.910222,0,0,0,0.00027251243591308594,240.79525305032726,2.3508687,2.3508687019348145,8.678436279296875e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,1.3152159344066272,2.785162492231889e-05,40.0,20.0,0,0.0,0,0.0,0,0.002335635098544034,11,40.127272727272725,0,0,298.04545454545456,0,135.52932454545453,0,0,0,0.0017515095797452059,1618.5025604367254,15.825856054545454,15.825856057080356,0.0005562738938765092,5
x86,0,0.2727298953316428,5.223534323952415e-06,8.0,4.0,0,0.0,0,0.0,0,0.0004564632068980824,7.084545454545454,0,0,53.98181818181818,0,23.923512000000002,0,0,0,0.000344948335127397,329.1590421652794,3.245734323636363,3.2457343231547964,0.00010629133744673295,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,2.612289515408603e-07,0.0005722891737891739,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.42131567001342773,6.198883056640625e-06,8,4,0,0.0,0,0.0,0,0.000344948335127397,8.54,0,0,61.5,0,29.358629,0,0,0,0.0004482269287109375,358.63458852589133,3.35988402,3.359884023666382,0.00014495849609375,"perf, rapl, null, psutil",512,0,0.2084805965423584,4.5299530029296875e-06,8,4,0,0.0,0,0.0,0,5.223534323952415e-06,5.64,0,0,50.0,0,20.265817,0,0,0,0.00029397010803222656,242.674868658781,2.35572362,2.3557236194610596,8.96453857421875e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,1.636379371989857,3.134120594371449e-05,48.0,24.0,0,0.0,0,0.0,0,0.0027387792413884945,11,42.50727272727272,0,0,323.8909090909091,0,143.541072,0,0,0,0.002069690010764382,1974.9542529916764,19.47440594181818,19.47440593892878,0.0006377480246803977,6
x86,0,0.2900062257593328,5.9604644775390625e-06,8.0,4.0,0,0.0,0,0.0,0,0.0004907304590398614,9.622727272727273,0,0,62.36363636363637,0,31.97354509090909,0,0,0,0.00036579912359064275,334.60251138627524,3.2396752854545454,3.239675283432007,0.00011897087097167969,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,3.477632999420166e-07,0.0007086645907866261,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.36904311180114746,1.0013580322265625e-05,8,4,0,0.0,0,0.0,0,0.00036579912359064275,17.66,0,0,92.2,0,56.459696,0,0,0,0.0005810260772705078,390.6278758287429,3.34698844,3.3469884395599365,0.0002009868621826172,"perf, rapl, null, psutil",512,0,0.21738696098327637,4.0531158447265625e-06,8,4,0,0.0,0,0.0,0,5.9604644775390625e-06,5.52,0,0,49.0,0,19.362743,0,0,0,0.00028514862060546875,245.2528340536356,2.35248876,2.3524887561798096,9.036064147949219e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,2.0300435803153296,4.172325134277344e-05,56.0,28.0,0,0.0,0,0.0,0,0.00343511321327903,11,67.35909090909091,0,0,436.54545454545456,0,223.81481563636365,0,0,0,0.002560593865134499,2342.2175797039267,22.677726998181818,22.677726984024048,0.0008327960968017578,7
x86,0,0.3115806146101518,4.898418079723012e-06,8.0,4.0,0,0.0,0,0.0,0,0.00042856823314319956,7.676363636363636,0,0,52.809090909090905,0,26.02213418181818,0,0,0,0.00032247196544300425,312.07358645141124,3.0812991299999997,3.081299131566828,0.0001011978496204723,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,3.266265175559304e-07,0.0007621342234359986,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.5148091316223145,7.62939453125e-06,8,4,0,0.0,0,0.0,0,0.00032247196544300425,13.31,0,0,62.5,0,44.570624,0,0,0,0.0004982948303222656,347.1579020869732,3.36171317,3.361713171005249,0.00018262863159179688,"perf, rapl, null, psutil",512,0,0.20751070976257324,4.0531158447265625e-06,8,4,0,0.0,0,0.0,0,4.898418079723012e-06,6.22,0,0,48.1,0,21.804264,0,0,0,0.0002460479736328125,236.70944270610815,2.34795856,2.347958564758301,8.106231689453125e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,2.4926449168812144,3.918734463778409e-05,64.0,32.0,0,0.0,0,0.0,0,0.0034285458651455965,11,61.41090909090909,0,0,422.47272727272724,0,208.17707345454545,0,0,0,0.002579775723544034,2496.58869161129,24.650393039999997,24.650393052534625,0.0008095827969637784,8
x86,0,0.2732639529488303,5.310231989080256e-06,8.0,4.0,0,0.0,0,0.0,0,0.00044306841763583094,8.764545454545454,0,0,62.472727272727276,0,28.953466727272726,0,0,0,0.0003349781036376953,341.9411857569218,3.3366743427272727,3.3366743434559214,0.00010278008200905539,,type:unknown|arch:Unknown|lambda:False|mem:unknown,NA,3.9834705266085544e-07,0.0008990644261813915,4,x86_64,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,False,,video,video_stage0_local_512_x86_analysis.json,0,0.46266937255859375,6.67572021484375e-06,8,4,0,0.0,0,0.0,0,0.0003349781036376953,18.64,0,0,100.0,0,57.250587,0,0,0,0.00042724609375,419.4218158221246,3.36738038,3.367380380630493,0.00013065338134765625,"perf, rapl, null, psutil",512,0,0.21334004402160645,4.0531158447265625e-06,8,4,0,0.0,0,0.0,0,5.310231989080256e-06,5.52,0,0,51.0,0,19.652536,0,0,0,0.0002944469451904297,300.17265590429304,3.27149343,3.271493434906006,8.606910705566406e-05,False,,220,type:unknown|arch:Unknown|lambda:False|mem:unknown,False,,stage0,0,2.4593755765394727,4.7792087901722304e-05,72.0,36.0,0,0.0,0,0.0,0,0.003987615758722479,11,78.88090909090909,0,0,562.2545454545455,0,260.5812005454545,0,0,0,0.003014802932739258,3077.470671812296,30.030069084545453,30.030069091103293,0.0009250207380814985,9
